,state,city,views,zip_code,lat,long
6721,ar,leslie,1,72645,35.8020,-92.5792
6722,ar,lewisville,1,71845,33.3511,-93.6363
6723,ar,lexa,1,72355,34.5457,-90.7620
6724,ar,lincoln,1,72744,35.9708,-94.4350
6725,ar,london,1,72847,35.3520,-93.2539
6726,ar,lonoke,1,72086,34.7988,-91.9077
6727,ar,lonsdale,1,72087,34.6170,-92.8432
6728,ar,marble falls,1,72648,36.0695,-93.1505
6729,ar,marshall,1,72650,35.9532,-92.6625
6730,ar,midway,1,72651,36.3896,-92.4795
6731,ar,morrilton,1,72110,35.1685,-92.7970
6732,ar,mount vernon,1,72111,35.2352,-92.1371
6733,ar,mountain view,1,72560,35.8912,-92.1162
6734,ar,mulberry,1,72947,35.5385,-94.0381
6735,ar,new blaine,1,72851,35.3215,-93.4558
6736,ar,newport,1,72112,35.5621,-91.2065
6737,ar,osceola,1,72370,35.6906,-90.0596
6738,ar,pangburn,1,72121,35.4462,-91.7883
6739,ar,paris,1,72855,35.2758,-93.6845
6740,ar,pleasant grove,1,72567,35.8463,-91.9330
6741,ar,pottsville,1,72858,35.2024,-93.0330
6742,ar,prairie grove,1,72753,35.9097,-94.3108
6743,ar,proctor,1,72376,35.0837,-90.3015
6744,ar,rudy,1,72952,35.5675,-94.3017
6745,ar,saint joe,1,72675,35.9827,-92.7608
6746,ar,salem,1,72576,36.3772,-91.8601
6747,ar,scott,1,72142,34.7100,-92.0733
6748,ar,sherwood,1,72120,34.8943,-92.2387
6749,ar,shirley,1,72153,35.5393,-92.2954
6750,ar,sims,1,71969,34.6621,-93.6366
6751,ar,star city,1,71667,33.9426,-91.8467
6752,ar,stephens,1,71764,33.4217,-93.0337
6753,ar,timbo,1,72657,35.9003,-92.2487
6754,ar,umpire,1,71971,34.2735,-94.0958
6755,ar,waldenburg,1,72475,35.5631,-90.9207
6756,ar,waldo,1,71770,33.3470,-93.3264
6757,ar,white hall,1,71602,34.2803,-92.1215
6758,ar,yellville,1,72687,36.2677,-92.7035
6759,az,aguila,1,85320,33.8090,-113.1876
6760,az,amado,1,85645,31.6649,-111.0641
6761,az,ash fork,1,86320,35.1862,-112.6302
6762,az,bagdad,1,86321,34.6670,-113.1885
6763,az,clarkdale,1,86324,34.8250,-112.1497
6764,az,clay springs,1,85923,34.3832,-110.2976
6765,az,douglas,1,85607,31.4862,-109.4203
6766,az,eagar,1,85925,33.8891,-109.3092
6767,az,ganado,1,86505,35.6584,-109.5233
6768,az,hackberry,1,86411,35.2322,-113.5762
6769,az,jerome,1,86331,34.7153,-112.1612
6770,az,lupton,1,86508,35.2933,-109.0658
6771,az,mammoth,1,85618,32.7036,-110.6551
6772,az,mohave valley,1,86440,34.9070,-114.5400
6773,az,morristown,1,85342,33.8708,-112.5579
6774,az,munds park,1,86017,34.9292,-111.6209
6775,az,nutrioso,1,85932,33.9448,-109.2283
6776,az,peach springs,1,86434,35.8860,-113.3901
6777,az,pearce,1,85625,31.9243,-109.6442
6778,az,pima,1,85543,33.0513,-110.0028
6779,az,pine,1,85544,34.4061,-111.4341
6780,az,rimrock,1,86335,34.6411,-111.7721
6781,az,rio verde,1,85263,33.7464,-111.6796
6782,az,rock point,1,86545,36.6677,-109.5558
6783,az,salome,1,85348,33.8480,-113.6095
6784,az,san manuel,1,85631,32.8162,-110.8330
6785,az,sells,1,85634,32.0075,-112.0048
6786,az,snowflake,1,85937,34.5945,-110.0284
6787,az,tacna,1,85352,32.6996,-113.9509
6788,az,thatcher,1,85552,32.7530,-109.8656
6789,az,tombstone,1,85638,31.7114,-110.0133
6790,az,tonopah,1,85354,33.4428,-112.9870
6791,az,tuba city,1,86045,35.9438,-111.4463
6792,az,vail,1,85641,31.9843,-110.6854
6793,az,vernon,1,85940,34.2354,-109.6450
6794,az,wenden,1,85357,33.8922,-113.5454
6795,az,whiteriver,1,85941,33.8039,-110.0928
6796,az,wikieup,1,85360,34.6861,-113.5803
6797,az,willcox,1,85643,32.4441,-109.8028
6798,az,williams,1,86046,35.6196,-112.5315
6799,az,window rock,1,86515,35.6651,-109.0090
6800,az,yucca,1,86438,34.7770,-114.1748
6801,ca,aguanga,1,92536,33.5088,-116.8143
6802,ca,alpaugh,1,93201,35.8694,-119.4982
6803,ca,alturas,1,96101,41.5132,-120.5156
6804,ca,angels camp,1,95222,38.0436,-120.5800
6805,ca,angelus oaks,1,92305,34.1599,-116.8809
6806,ca,anza,1,92539,33.5574,-116.6959
6807,ca,bass lake,1,93604,37.3215,-119.5518
6808,ca,beckwourth,1,96129,39.8205,-120.3775
6809,ca,bell,1,90202,33.9656,-118.1519
6810,ca,ben lomond,1,95005,37.1018,-122.0993
6811,ca,big bear lake,1,92315,34.2480,-116.9211
6812,ca,bodega bay,1,94923,38.3489,-123.0312
6813,ca,boulevard,1,91905,32.7336,-116.3019
6814,ca,boyes hot springs,1,95416,38.3176,-122.4850
6815,ca,burson,1,95225,38.1840,-120.8975
6816,ca,campo,1,91906,32.7025,-116.5046
6817,ca,campo seco,1,95226,38.2366,-120.8618
6818,ca,cardiff by the sea,1,92007,33.0179,-117.2682
6819,ca,cardiff by the sea,1,92007,33.0179,-117.2682
6820,ca,castroville,1,95012,36.7801,-121.7420
6821,ca,cedar glen,1,92321,34.2446,-117.1628
6822,ca,chicago park,1,95712,39.1737,-120.9320
6823,ca,clearlake oaks,1,95423,39.1365,-122.6329
6824,ca,coachella,1,92236,33.6950,-116.1625
6825,ca,colfax,1,95713,39.0856,-120.9133
6826,ca,colusa,1,95932,39.2566,-122.0653
6827,ca,cool,1,95614,38.8833,-120.9882
6828,ca,copperopolis,1,95228,37.9334,-120.6935
6829,ca,corning,1,96021,39.9379,-122.2623
6830,ca,coronado,1,92118,32.6717,-117.1644
6831,ca,coulterville,1,95311,37.6982,-120.1047
6832,ca,crescent mills,1,95934,40.0636,-120.9152
6833,ca,crockett,1,94525,38.0483,-122.2289
6834,ca,daggett,1,92327,34.8550,-116.8565
6835,ca,denair,1,95316,37.5538,-120.6776
6836,ca,dobbins,1,95935,39.3718,-121.2077
6837,ca,dos palos,1,93620,37.0576,-120.6235
6838,ca,dos rios,1,95429,39.7036,-123.3632
6839,ca,ducor,1,93218,35.8629,-118.9938
6840,ca,dunlap,1,93621,36.7392,-119.0509
6841,ca,dunsmuir,1,96025,41.2252,-122.3424
6842,ca,eldridge,1,95431,38.3486,-122.5158
6843,ca,esparto,1,95627,38.7324,-122.0177
6844,ca,essex,1,92332,34.5627,-115.1736
6845,ca,etna,1,96027,41.4531,-122.8737
6846,ca,exeter,1,93221,36.2932,-119.0584
6847,ca,ferndale,1,95536,40.4798,-124.2297
6848,ca,french camp,1,95231,37.8817,-121.2911
6849,ca,garberville,1,95542,40.1315,-123.8967
6850,ca,garden valley,1,95633,38.8535,-120.8306
6851,ca,georgetown,1,95634,38.9171,-120.6703
6852,ca,gerber,1,96035,40.0298,-122.1913
6853,ca,goshen,1,93227,36.3469,-119.4219
6854,ca,graton,1,95444,38.4305,-122.8623
6855,ca,green valley lake,1,92341,34.2434,-117.0747
6856,ca,gridley,1,95948,39.3546,-121.7625
6857,ca,groveland,1,95321,37.8617,-119.9146
6858,ca,guerneville,1,95446,38.5190,-123.0079
6859,ca,hat creek,1,96040,40.8471,-121.4452
6860,ca,herald,1,95638,38.3438,-121.1386
6861,ca,hickman,1,95323,37.6044,-120.6410
6862,ca,hilmar,1,95324,37.3970,-120.8951
6863,ca,hinkley,1,92347,35.0841,-117.3079
6864,ca,holtville,1,92250,32.7894,-115.3502
6865,ca,homeland,1,92548,33.7602,-117.1037
6866,ca,hughson,1,95326,37.5935,-120.8471
6867,ca,huron,1,93234,36.3206,-120.0855
6868,ca,imperial,1,92251,32.8851,-115.6305
6869,ca,ivanhoe,1,93235,36.3849,-119.2234
6870,ca,jacumba,1,91934,32.6350,-116.1926
6871,ca,jamul,1,91935,32.6762,-116.8048
6872,ca,kentfield,1,94914,37.9736,-122.5308
6873,ca,kettleman city,1,93239,35.9780,-119.8172
6874,ca,keyes,1,95328,37.5575,-120.9136
6875,ca,kirkwood,1,95646,38.6327,-119.9987
6876,ca,klamath,1,95548,41.6117,-124.0362
6877,ca,knights landing,1,95645,38.8418,-121.7641
6878,ca,knightsen,1,94548,37.9774,-121.6442
6879,ca,korbel,1,95550,40.7373,-123.7986
6880,ca,kyburz,1,95720,38.7869,-120.2249
6881,ca,la canada flintridge,1,91011,34.2298,-118.0972
6882,ca,la verne,1,91750,34.1478,-117.7521
6883,ca,ladera ranch,1,92694,33.5555,-117.6441
6884,ca,lake city,1,96115,41.7071,-120.1429
6885,ca,lake hughes,1,93532,34.6932,-118.5322
6886,ca,lamont,1,93241,35.2552,-118.9141
6887,ca,litchfield,1,96117,40.4432,-120.3486
6888,ca,livingston,1,95334,37.3652,-120.7489
6889,ca,llano,1,93544,34.4730,-117.7591
6890,ca,lockwood,1,93932,35.9862,-121.2213
6891,ca,lomita,1,90717,33.7913,-118.3186
6892,ca,loomis,1,95650,38.8153,-121.1674
6893,ca,los altos,1,94022,37.3656,-122.1485
6894,ca,los olivos,1,93441,34.7236,-120.0775
6895,ca,lost hills,1,93249,35.6148,-119.7976
6896,ca,lucerne,1,95458,39.0656,-122.7876
6897,ca,ludlow,1,92338,34.8841,-116.3690
6898,ca,mather,1,95655,38.5523,-121.2886
6899,ca,mccloud,1,96057,41.2747,-121.9572
6900,ca,mendota,1,93640,36.6142,-120.6067
6901,ca,mentone,1,92359,34.1132,-117.0727
6902,ca,midway city,1,92655,33.7432,-117.9853
6903,ca,moraga,1,94556,37.8382,-122.1040
6904,ca,moss landing,1,95039,36.8341,-121.7733
6905,ca,mount laguna,1,91948,32.8410,-116.4457
6906,ca,mountain center,1,92561,33.6638,-116.4742
6907,ca,mountain ranch,1,95246,38.2233,-120.5212
6908,ca,newman,1,95360,37.2809,-121.2115
6909,ca,nice,1,95464,39.1007,-122.8376
6910,ca,niland,1,92257,33.3129,-115.7235
6911,ca,north palm springs,1,92258,33.9074,-116.5654
6912,ca,north san juan,1,95960,39.3743,-121.0808
6913,ca,nuevo,1,92567,33.8092,-117.1037
6914,ca,oakhurst,1,93644,37.4154,-119.5108
6915,ca,occidental,1,95465,38.4043,-123.0208
6916,ca,olema,1,94950,38.0421,-122.7736
6917,ca,pala,1,92059,33.3721,-116.9797
6918,ca,parlier,1,93648,36.6183,-119.5213
6919,ca,pilot hill,1,95664,38.7935,-121.0458
6920,ca,pilot hill,1,95664,38.7935,-121.0458
6921,ca,pine grove,1,95665,38.3930,-120.6588
6922,ca,pine valley,1,91962,32.8130,-116.4623
6923,ca,pinon hills,1,92372,34.4463,-117.6199
6924,ca,pioneer,1,95666,38.5627,-120.3490
6925,ca,playa vista,1,90094,33.9762,-118.4171
6926,ca,potter valley,1,95469,39.3832,-123.0682
6927,ca,ranchita,1,92066,33.2543,-116.5531
6928,ca,randsburg,1,93554,35.4091,-117.7240
6929,ca,red mountain,1,93558,35.6038,-117.6353
6930,ca,reedley,1,93654,36.6619,-119.3805
6931,ca,saint helena,1,94574,38.5521,-122.4099
6932,ca,salton city,1,92275,33.2868,-115.9516
6933,ca,salyer,1,95563,40.8306,-123.5885
6934,ca,san geronimo,1,94963,38.0042,-122.6774
6935,ca,san lorenzo,1,94580,37.6781,-122.1354
6936,ca,san lucas,1,93954,36.1064,-120.8674
6937,ca,san marino,1,91108,34.1212,-118.1151
6938,ca,san miguel,1,93451,35.8810,-120.4727
6939,ca,santa ysabel,1,92070,33.1768,-116.7453
6940,ca,scotts valley,1,95066,37.0722,-122.0071
6941,ca,shasta,1,96087,40.6114,-122.4997
6942,ca,shingletown,1,96088,40.5180,-121.8576
6943,ca,sierraville,1,96126,39.5768,-120.2190
6944,ca,somes bar,1,95568,41.6133,-123.3616
6945,ca,somis,1,93066,34.2993,-119.0411
6946,ca,soulsbyville,1,95372,37.9960,-120.2602
6947,ca,springville,1,93265,36.1690,-118.6700
6948,ca,stanton,1,90680,33.7952,-117.9983
6949,ca,strawberry,1,95375,38.2072,-119.9974
6950,ca,suisun city,1,94585,38.1556,-121.9451
6951,ca,sultana,1,93666,36.5453,-119.3384
6952,ca,summerland,1,93067,34.4187,-119.5943
6953,ca,sunol,1,94586,37.5667,-121.8824
6954,ca,tehama,1,96090,40.0216,-122.1289
6955,ca,thousand palms,1,92276,33.8269,-116.3821
6956,ca,tranquillity,1,93668,36.6685,-120.2967
6957,ca,tuolumne,1,95379,37.9472,-120.2158
6958,ca,twin peaks,1,92391,34.2422,-117.2312
6959,ca,upper lake,1,95485,39.2160,-122.9203
6960,ca,volcano,1,95689,38.4704,-120.6083
6961,ca,wasco,1,93280,35.6308,-119.4215
6962,ca,waterford,1,95386,37.6881,-120.6565
6963,ca,west point,1,95255,38.4347,-120.3771
6964,ca,westport,1,95488,39.6886,-123.7213
6965,ca,wheatland,1,95692,39.0510,-121.3977
6966,ca,willow creek,1,95573,40.9620,-123.6429
6967,ca,winchester,1,92596,33.6344,-117.0706
6968,ca,winterhaven,1,92283,33.0549,-115.0698
6969,ca,woodlake,1,93286,36.5378,-119.0342
6970,co,alamosa,1,81101,37.4553,-105.7715
6971,co,antonito,1,81120,37.1987,-106.1984
6972,co,basalt,1,81621,39.3432,-106.8207
6973,co,battlement mesa,1,81636,39.4545,-108.0524
6974,co,bayfield,1,81122,37.3773,-107.4707
6975,co,bellvue,1,80512,40.6229,-105.5484
6976,co,bennett,1,80102,39.6989,-104.4162
6977,co,calhan,1,80808,39.0300,-104.2936
6978,co,carbondale,1,81623,39.2468,-107.2261
6979,co,cascade,1,80809,38.9230,-104.9682
6980,co,cimarron,1,81220,38.3730,-107.5061
6981,co,coal creek,1,81221,38.3640,-105.1431
6982,co,como,1,80432,39.2070,-105.8206
6983,co,conifer,1,80433,39.4475,-105.2626
6984,co,creede,1,81130,37.6837,-106.9976
6985,co,cripple creek,1,80813,38.7897,-105.1886
6986,co,dillon,1,80435,39.6069,-105.9409
6987,co,divide,1,80814,38.9297,-105.1672
6988,co,drake,1,80515,40.4678,-105.3671
6989,co,eagle,1,81631,39.5557,-106.7051
6990,co,edwards,1,81632,39.6289,-106.6404
6991,co,elbert,1,80106,39.1611,-104.5100
6992,co,elizabeth,1,80107,39.4056,-104.5476
6993,co,fairplay,1,80440,39.1627,-105.9633
6994,co,firestone,1,80520,40.1137,-104.9191
6995,co,flagler,1,80815,39.3031,-102.9804
6996,co,fleming,1,80728,40.6310,-102.9430
6997,co,fort morgan,1,80701,40.1603,-103.8452
6998,co,frederick,1,80530,40.1022,-104.9235
6999,co,georgetown,1,80444,39.6642,-105.7771
7000,co,gill,1,80624,40.4902,-104.4824
7001,co,grant,1,80448,39.3847,-105.6292
7002,co,guffey,1,80820,38.8673,-105.6495
7003,co,gypsum,1,81637,39.7625,-107.0857
7004,co,hasty,1,81044,38.0217,-102.9088
7005,co,hayden,1,81639,40.6134,-107.1229
7006,co,hotchkiss,1,81419,38.8343,-107.7735
7007,co,hugo,1,80821,38.9964,-103.5060
7008,co,idaho springs,1,80452,39.7084,-105.6817
7009,co,jefferson,1,80456,39.3535,-105.7703
7010,co,julesburg,1,80737,40.8756,-102.1982
7011,co,kit carson,1,80825,38.8274,-102.8241
7012,co,la salle,1,80645,40.2757,-104.6496
7013,co,lamar,1,81052,37.9557,-102.5797
7014,co,lone tree,1,80124,39.5170,-104.9358
7015,co,mancos,1,81328,37.3427,-108.2823
7016,co,meeker,1,81641,40.0196,-107.6492
7017,co,mosca,1,81146,37.6349,-105.7277
7018,co,nederland,1,80466,39.9779,-105.5171
7019,co,new castle,1,81647,39.5976,-107.5336
7020,co,nucla,1,81424,38.3509,-108.4522
7021,co,nunn,1,80648,40.8278,-104.7588
7022,co,palisade,1,81526,39.0948,-108.3577
7023,co,palmer lake,1,80133,39.1142,-104.8985
7024,co,placerville,1,81430,37.9648,-108.0412
7025,co,powderhorn,1,81243,38.3234,-107.1350
7026,co,rangely,1,81648,39.9363,-108.6342
7027,co,rico,1,81332,37.7479,-108.0527
7028,co,ridgway,1,81432,38.1049,-107.8351
7029,co,rye,1,81069,37.9440,-104.8855
7030,co,san pablo,1,81153,37.12,-105.36
7031,co,silverton,1,81433,37.8021,-107.7166
7032,co,snowmass village,1,81615,39.2217,-106.9473
7033,co,snowmass village,1,81615,39.2217,-106.9473
7034,co,springfield,1,81073,37.3966,-102.6967
7035,co,strasburg,1,80136,39.7825,-104.2737
7036,co,timnath,1,80547,40.5302,-104.9679
7037,co,victor,1,80860,38.7044,-105.0897
7038,co,vona,1,80861,39.3038,-102.7304
7039,co,walden,1,80480,40.6631,-106.3625
7040,co,walsenburg,1,81089,37.6762,-104.7520
7041,co,weldona,1,80653,40.3992,-103.9821
7042,co,whitewater,1,81527,38.9121,-108.5045
7043,co,winter park,1,80482,39.8830,-105.7605
7044,co,woodland park,1,80863,38.9964,-105.0694
7045,co,yoder,1,80864,38.7386,-104.2198
7046,ct,andover,1,06232,41.7319,-72.3739
7047,ct,ashford,1,06278,41.8955,-72.1587
7048,ct,baltic,1,06330,41.6428,-72.0754
7049,ct,barkhamsted,1,06063,41.9266,-72.9710
7050,ct,bethlehem,1,06751,41.6374,-73.2095
7051,ct,chaplin,1,06235,41.7894,-72.1279
7052,ct,collinsville,1,06022,41.8158,-72.9418
7053,ct,deep river,1,06417,41.3681,-72.4532
7054,ct,east canaan,1,06024,42.0122,-73.2850
7055,ct,east glastonbury,1,06025,41.6972,-72.5347
7056,ct,east hampton,1,06424,41.5540,-72.4967
7057,ct,easton,1,06612,41.2767,-73.3057
7058,ct,essex,1,06426,41.3491,-72.4022
7059,ct,granby,1,06035,41.9601,-72.7993
7060,ct,hadlyme,1,06439,41.4216,-72.4194
7061,ct,jewett city,1,06351,41.5783,-71.9518
7062,ct,ledyard,1,06339,41.4425,-72.0001
7063,ct,mashantucket,1,06338,41.4566,-71.9778
7064,ct,montville,1,06353,41.4540,-72.1405
7065,ct,new hartford,1,06057,41.8467,-73.0075
7066,ct,north grosvenordale,1,06255,41.9786,-71.9020
7067,ct,north stonington,1,06359,41.4684,-71.8796
7068,ct,oakdale,1,06370,41.4654,-72.1919
7069,ct,oneco,1,06373,41.6695,-71.8055
7070,ct,plantsville,1,06479,41.5777,-72.9007
7071,ct,salem,1,06420,41.4858,-72.2698
7072,ct,sandy hook,1,06482,41.4050,-73.2493
7073,ct,sherman,1,06784,41.5922,-73.4912
7074,ct,southport,1,06890,41.1487,-73.2909
7075,ct,sterling,1,06377,41.7195,-71.8231
7076,ct,terryville,1,06786,41.6643,-73.0260
7077,ct,thompson,1,06277,41.9757,-71.8610
7078,ct,voluntown,1,06384,41.5777,-71.8358
7079,ct,washington,1,06793,41.6393,-73.2962
7080,ct,west simsbury,1,06092,41.8689,-72.8497
7081,ct,willimantic,1,06226,41.7032,-72.2097
7082,ct,willington,1,06279,41.8944,-72.2626
7083,ct,woodstock,1,06281,41.9635,-72.0099
7084,ct,bloomfield,1,06002,41.8530,-72.7360
7085,de,bridgeville,1,19933,38.7295,-75.5920
7086,de,clayton,1,19938,39.2584,-75.6949
7087,de,dagsboro,1,19939,38.5602,-75.2058
7088,de,ellendale,1,19941,38.7917,-75.4124
7089,de,georgetown,1,19947,38.6671,-75.3919
7090,de,greenwood,1,19950,38.8287,-75.6014
7091,de,viola,1,19979,39.0531,-75.5761
7092,fl,alford,1,32420,30.6465,-85.3891
7093,fl,archer,1,32618,29.5539,-82.5054
7094,fl,argyle,1,32422,30.7140,-86.0402
7095,fl,aripeka,1,34679,28.4302,-82.6620
7096,fl,baker,1,32531,30.8625,-86.6667
7097,fl,bowling green,1,33834,27.5531,-81.9880
7098,fl,bryceville,1,32009,30.4234,-81.9423
7099,fl,cantonment,1,32533,30.6164,-87.3153
7100,fl,carrabelle,1,32322,29.8950,-84.6632
7101,fl,century,1,32535,30.9535,-87.3334
7102,fl,cortez,1,34215,27.4727,-82.6840
7103,fl,crawfordville,1,32326,30.1758,-84.3754
7104,fl,defuniak springs,1,32433,30.8248,-86.2148
7105,fl,east palatka,1,32131,29.6817,-81.5797
7106,fl,florahome,1,32140,29.7591,-81.8559
7107,fl,freeport,1,32439,30.4982,-86.1552
7108,fl,groveland,1,34736,28.5386,-81.8674
7109,fl,hawthorne,1,32640,29.5881,-82.0896
7110,fl,homeland,1,33847,27.8053,-81.8411
7111,fl,horseshoe beach,1,32648,29.5529,-83.2590
7112,fl,hosford,1,32334,30.2639,-84.7662
7113,fl,interlachen,1,32148,29.6000,-81.8181
7114,fl,jasper,1,32052,30.4925,-82.9528
7115,fl,jennings,1,32053,30.5573,-83.1473
7116,fl,key biscayne,1,33149,25.7114,-80.1632
7117,fl,key colony beach,1,33051,24.7226,-81.0216
7118,fl,lake alfred,1,33850,28.0942,-81.7226
7119,fl,lorida,1,33857,27.3785,-81.1447
7120,fl,loughman,1,33858,28.2358,-81.5718
7121,fl,maitland,1,32751,28.6296,-81.3629
7122,fl,marianna,1,32446,30.8617,-85.2180
7123,fl,mascotte,1,34753,28.5782,-81.8953
7124,fl,montverde,1,34756,28.5820,-81.6806
7125,fl,neptune beach,1,32266,30.3158,-81.4148
7126,fl,nichols,1,33863,27.8945,-82.0316
7127,fl,old town,1,32680,29.5706,-83.1219
7128,fl,osteen,1,32764,28.8671,-81.0612
7129,fl,panacea,1,32346,29.9759,-84.4270
7130,fl,pierson,1,32180,29.2151,-81.4820
7131,fl,placida,1,33946,26.8327,-82.2440
7132,fl,quincy,1,32351,30.5105,-84.6699
7133,fl,rotonda west,1,33947,26.8809,-82.2699
7134,fl,saint johns,1,32259,30.0710,-81.5722
7135,fl,satsuma,1,32189,29.5418,-81.6169
7136,fl,sorrento,1,32776,28.8252,-81.4863
7137,fl,summerland key,1,33042,24.6750,-81.4849
7138,fl,tavernier,1,33070,25.0084,-80.5231
7139,fl,venus,1,33960,27.0887,-81.3657
7140,fl,waverly,1,33877,27.9862,-81.6214
7141,fl,wewahitchka,1,32449,30.2787,-85.2660
7142,fl,youngstown,1,32466,30.3743,-85.5271
7143,fl,zolfo springs,1,33890,27.4864,-81.7086
7144,ga,adel,1,31620,31.1192,-83.4283
7145,ga,alto,1,30510,34.4475,-83.5778
7146,ga,ambrose,1,31512,31.5569,-83.0188
7147,ga,baconton,1,31716,31.3779,-84.1207
7148,ga,berlin,1,31722,31.0678,-83.6239
7149,ga,bloomingdale,1,31302,32.1278,-81.3409
7150,ga,blythe,1,30805,33.2806,-82.1929
7151,ga,boston,1,31626,30.7916,-83.8068
7152,ga,brooklet,1,30415,32.3347,-81.6008
7153,ga,brooks,1,30205,33.2636,-84.4619
7154,ga,cairo,1,39827,30.9590,-84.2003
7155,ga,canon,1,30520,34.3476,-83.0814
7156,ga,carnesville,1,30521,34.3585,-83.2974
7157,ga,cataula,1,31804,32.6611,-84.8784
7158,ga,cave spring,1,30124,34.1293,-85.3462
7159,ga,cecil,1,31627,31.0635,-83.3759
7160,ga,chickamauga,1,30707,34.7676,-85.3484
7161,ga,clarkesville,1,30523,34.7166,-83.5099
7162,ga,claxton,1,30417,32.1644,-81.9035
7163,ga,cochran,1,31014,32.4304,-83.3231
7164,ga,commerce,1,30529,34.2208,-83.4982
7165,ga,cornelia,1,30531,34.4995,-83.5871
7166,ga,crandall,1,30711,34.9268,-84.7554
7167,ga,cuthbert,1,39840,31.7757,-84.7792
7168,ga,danville,1,31017,32.6254,-83.2226
7169,ga,dearing,1,30808,33.3872,-82.3824
7170,ga,demorest,1,30535,34.5859,-83.5707
7171,ga,doerun,1,31744,31.3183,-83.9289
7172,ga,dudley,1,31022,32.5147,-83.1007
7173,ga,eden,1,31307,32.1723,-81.4013
7174,ga,ellenwood,1,30294,33.6354,-84.2542
7175,ga,ellerslie,1,31807,32.6479,-84.7877
7176,ga,ellijay,1,30536,34.6569,-84.3480
7177,ga,enigma,1,31749,31.3627,-83.3445
7178,ga,flovilla,1,30216,33.2432,-83.8878
7179,ga,forest park,1,30297,33.6103,-84.3591
7180,ga,forsyth,1,31029,33.0254,-83.9242
7181,ga,fort benning,1,31905,32.3960,-84.8227
7182,ga,fort gaines,1,39851,31.6482,-85.0337
7183,ga,funston,1,31753,31.1998,-83.8738
7184,ga,garfield,1,30425,32.6386,-82.0081
7185,ga,geneva,1,31810,32.5598,-84.5467
7186,ga,gillsville,1,30543,34.2871,-83.6449
7187,ga,glennville,1,30427,31.9320,-81.9889
7188,ga,gray,1,31032,33.0212,-83.5677
7189,ga,hahira,1,31632,30.9669,-83.3681
7190,ga,harrison,1,31035,32.8497,-82.7098
7191,ga,holly springs,1,30142,34.1739,-84.5007
7192,ga,hull,1,30646,34.0842,-83.3095
7193,ga,ideal,1,31041,32.3651,-84.1800
7194,ga,junction city,1,31812,32.5963,-84.4517
7195,ga,kathleen,1,31047,32.4631,-83.6020
7196,ga,keysville,1,30816,33.1652,-82.1759
7197,ga,knoxville,1,31050,32.7056,-83.9339
7198,ga,lakeland,1,31635,31.0472,-83.1006
7199,ga,lakemont,1,30552,34.7634,-83.4447
7200,ga,lincolnton,1,30817,33.7833,-82.4072
7201,ga,marble hill,1,30148,34.4576,-84.2860
7202,ga,mauk,1,31058,32.4964,-84.4508
7203,ga,meansville,1,30256,33.0132,-84.3160
7204,ga,metter,1,30439,32.4090,-82.0865
7205,ga,millen,1,30442,32.7835,-82.0079
7206,ga,millwood,1,31552,31.2891,-82.6244
7207,ga,mineral bluff,1,30559,34.9355,-84.2501
7208,ga,mitchell,1,30820,33.2120,-82.7194
7209,ga,morganton,1,30560,34.8820,-84.1913
7210,ga,mount airy,1,30563,34.5539,-83.4619
7211,ga,nahunta,1,31553,31.1585,-81.9707
7212,ga,nashville,1,31639,31.2279,-83.1919
7213,ga,naylor,1,31641,30.8893,-83.0934
7214,ga,newington,1,30446,32.5946,-81.4774
7215,ga,ocilla,1,31774,31.5770,-83.2748
7216,ga,omega,1,31775,31.3184,-83.6013
7217,ga,palmetto,1,30268,33.5538,-84.7201
7218,ga,peachtree city,1,30269,33.3908,-84.5726
7219,ga,peachtree city,1,30269,33.3908,-84.5726
7220,ga,pearson,1,31642,31.2957,-82.8683
7221,ga,pelham,1,31779,31.1027,-84.2144
7222,ga,pembroke,1,31321,32.1878,-81.6627
7223,ga,pendergrass,1,30567,34.1907,-83.6793
7224,ga,pineview,1,31071,32.0876,-83.4686
7225,ga,plains,1,31780,32.0115,-84.3681
7226,ga,putney,1,31782,31.4725,-84.1217
7227,ga,quitman,1,31643,30.7920,-83.5505
7228,ga,rabun gap,1,30568,34.9534,-83.4103
7229,ga,reidsville,1,30453,32.0290,-82.1092
7230,ga,rentz,1,31075,32.3396,-82.9649
7231,ga,reynolds,1,31076,32.5305,-84.1477
7232,ga,rock spring,1,30739,34.8052,-85.2140
7233,ga,sandersville,1,31082,32.9820,-82.8712
7234,ga,sautee nacoochee,1,30571,34.7187,-83.7068
7235,ga,screven,1,31560,31.4918,-82.0402
7236,ga,smarr,1,31086,32.9834,-83.8751
7237,ga,social circle,1,30025,33.6542,-83.6918
7238,ga,sparta,1,31087,33.2818,-83.0157
7239,ga,summerville,1,30747,34.5156,-85.2860
7240,ga,swainsboro,1,30401,32.5550,-82.3493
